cohort,bdchm_label,phv,phs,pht,var_desc,var_units,case_stmt,bdchm_entity,bdchm_varname,bdchm_unit,onto_id,associatedvisit,participantidphv,ageinyearsphv,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,unit_casestmt,row_good
fhs,vegetable servings,phv00172523,phs000007,pht002900,"ffq: carrots, raw",1/2carrotor2-4sticks,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,,,,,,,,,1,,0,0,,0
fhs,vegetable servings,phv00156831,phs000007,pht002150,ffq: cauliflower,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS GENERATION 3 EXAM 1,phv00157296,,,,,,1.0,1,,0,0,,0
fhs,vegetable servings,phv00172538,phs000007,pht002900,"ffq: onions as a cooked vegetable, rings or soup",1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,,,,,,,,,1,,0,0,,0
fhs,vegetable servings,phv00162188,phs000007,pht002350,ffq: string beans,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS OFFSPRING EXAM 8,phv00162112,,,,,,1.0,1,,0,0,,0
fhs,vegetable servings,phv00156830,phs000007,pht002150,ffq: cabbage or cole slaw,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS GENERATION 3 EXAM 1,phv00157296,,,,,,1.0,1,,0,0,,0
fhs,vegetable servings,phv00162200,phs000007,pht002350,"ffq: eggplnt, zucchini, summer squash",1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS OFFSPRING EXAM 8,phv00162112,,,,,,1.0,1,,0,0,,0
fhs,vegetable servings,phv00172528,phs000007,pht002900,ffq: dark orange (winter) squash,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,,,,,,,,,1,,0,0,,0
fhs,vegetable servings,phv00172521,phs000007,pht002900,ffq: cabbage or coleslaw,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,,,,,,,,,1,,0,0,,0
fhs,vegetable servings,phv00156829,phs000007,pht002150,ffq: broccoli,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS GENERATION 3 EXAM 1,phv00157296,,,,,,1.0,1,,0,0,,0
fhs,vegetable servings,phv00156836,phs000007,pht002150,ffq: peas or lima beans,1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS GENERATION 3 EXAM 1,phv00157296,,,,,,1.0,1,,0,0,,0
fhs,vegetable servings,phv00162204,phs000007,pht002350,"ffq: kale, mustard, chard greens",1/2cup,,MeasurementObservation,vege_serving,{#}/wk,OMOP:4042886,FHS OFFSPRING EXAM 8,phv00162112,,,,,,1.0,1,,0,0,,0
